@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 1\nSize of the tree: 1\n','Number of rules: 50\n','Number of rules: 52\n','Number of rules: 49\n','Number of rules: 59\n','Number of rules: 61\n','Number of rules: 58\n','Number of rules: 47\n','Number of rules: 56\n','Number of rules: 64\n','Number of rules: 55\n','Number of rules: 48\n','Number of rules: 57\n','Number of rules: 63\n','Number of rules: 46\n','Number of rules: 68\n','Number of rules: 54\n','Number of rules: 65\n','Number of rules: 60\n','Number of rules: 51\n','Number of rules: 53\n','Number of rules: 44\n','Number of rules: 62\n','Number of rules: 13\n','Number of rules: 11\n','Number of rules: 8\n','Number of rules: 15\n','Number of rules: 12\n','Number of rules: 9\n','Number of rules: 5\n','Number of rules: 7\n','Number of rules: 10\n','Number of rules: 17\n','Number of rules: 16\n','Number of rules: 19\n','Number of rules: 14\n','Number of rules: 4\n','Number of rules: 6\n','Number of rules: 22\n','Number of rules: 18\n','Number of rules: 1\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

pacman-data-training,1,10,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,466,51,23,28,0,45.098039,54.901961,0,0.040323,0.254089,0.400584,96.184429,110.314944,97.149564,10802.74819,-10705.598626,1.904893,211.818592,-209.913699,11.069679,0.217053,11.394472,0.142857,1,0.113636,5,0.886364,39,0.857143,6,0.166667,0.142857,0.153846,0.031209,0.657468,0.226854,0.45098,0.388551,0.611449,0.54902,0.329377,0.45098,0.379487,0.064378,0.5571,0.389139,0.166154,0.45098,0.023,0,0.015625,0,15.625,0,140007,106097,14382,78.431373,61.568627,'Number of rules: 55\n',?,?,55
pacman-data-training,2,1,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,27,25,0,51.923077,48.076923,0,0.128686,0.237517,0.382707,90.216978,105.79723,98.900236,10798.205989,-10699.305753,1.901928,207.657807,-205.75588,16.243341,0.312372,16.423966,0,0,0.021739,1,0.978261,45,1,6,0,0,0,-0.050572,0.532609,0.151105,0.519231,0.39983,0.60017,0.480769,0.407505,0.519231,0.442958,0.140336,0.609307,0.430525,0.250242,0.519231,0.028,0,0.03125,0,31.25,0,175622,105876,14603,80.769231,58.076923,'Number of rules: 64\n',?,?,64
pacman-data-training,2,2,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,20,32,0,38.461538,61.538462,0,-0.042607,0.271463,0.428263,103.110765,118.39088,98.900236,15096.201088,-14997.300851,1.901928,290.311559,-288.409632,2.977367,0.057257,3.010475,0.166667,1,0.086957,4,0.913043,42,0.833333,5,0.2,0.166667,0.181818,0.086384,0.507246,0.183679,0.384615,0.44201,0.55799,0.615385,0.330769,0.384615,0.349505,-0.06045,0.460863,0.347689,0.21553,0.384615,0.029,0.001,0.03125,0,31.25,0,151115,105876,14603,69.230769,53.076923,'Number of rules: 61\n',?,?,61
pacman-data-training,2,3,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,23,29,0,44.230769,55.769231,0,-0.057504,0.26316,0.414153,99.957033,114.490203,98.900236,10812.161321,-10713.261085,1.901928,207.926179,-206.024252,4.214563,0.081049,4.261428,0,0,0.043478,2,0.956522,44,1,6,0,0,0,-0.072232,0.443841,0.139359,0.442308,0.49048,0.50952,0.557692,0.281469,0.442308,0.344017,-0.072641,0.480397,0.340913,0.127778,0.442308,0.023,0.001,0.03125,0,31.25,0,129328,105876,14603,76.923077,58.076923,'Number of rules: 48\n',?,?,48
pacman-data-training,2,4,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,22,30,0,42.307692,57.692308,0,-0.024294,0.256481,0.409668,97.46256,113.306441,98.703338,16153.203566,-16054.500228,1.898141,310.63853,-308.740389,9.475288,0.182217,9.599764,0,0,0.111111,5,0.888889,40,1,7,0,0,0,-0.128641,0.436508,0.140372,0.423077,0.438484,0.561516,0.576923,0.32071,0.423077,0.361212,-0.02028,0.474585,0.344307,0.156142,0.423077,0.028,0,0.03125,0,31.25,0,150325,105876,14603,71.153846,52.692308,'Number of rules: 59\n',?,?,59
pacman-data-training,2,5,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,26,26,0,50,50,0,0.103448,0.24764,0.382879,94.10292,105.89689,98.703338,8657.676206,-8558.972868,1.898141,166.493773,-164.595632,13.946716,0.268206,14.129933,0.285714,2,0.088889,4,0.911111,41,0.714286,5,0.333333,0.285714,0.307692,0.210272,0.709524,0.266605,0.5,0.406063,0.593937,0.5,0.392949,0.5,0.431315,0.105395,0.540418,0.395199,0.263499,0.5,0.026,0,0.03125,0,31.25,0,127460,105876,14603,78.846154,56.153846,'Number of rules: 55\n',?,?,55
pacman-data-training,2,6,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,30,22,0,57.692308,42.307692,0,0.226504,0.228887,0.365015,86.05098,99.748513,100.907697,8650.93936,-8550.031663,1.940533,166.364218,-164.423686,20.261156,0.389638,20.0789,0.285714,2,0.044444,2,0.955556,43,0.714286,5,0.5,0.285714,0.363636,0.309035,0.655556,0.255325,0.576923,0.368561,0.631439,0.423077,?,0.576923,?,?,0.653701,0.461637,?,0.576923,0.026,0,0.03125,0,31.25,0,147458,105876,14603,84.615385,65.769231,'Number of rules: 57\n',?,?,57
pacman-data-training,2,7,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,22,30,0,42.307692,57.692308,0,-0.01233,0.270774,0.428966,101.79839,117.224448,100.907697,16167.687465,-16066.779768,1.940533,310.917067,-308.976534,5.951173,0.114446,5.89764,0.142857,1,0.088889,4,0.911111,41,0.857143,6,0.2,0.142857,0.166667,0.062483,0.398413,0.153402,0.423077,0.427104,0.572896,0.576923,?,0.423077,?,?,0.469036,0.338554,?,0.423077,0.027,0,0.015625,0,15.625,0,134934,105876,14603,71.153846,54.230769,'Number of rules: 58\n',?,?,58
pacman-data-training,2,8,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,466,51,23,28,0,45.098039,54.901961,0,0.051163,0.251951,0.405349,95.375045,111.627209,97.149564,14010.017668,-13912.868104,1.904893,274.706229,-272.801335,11.955846,0.234428,12.306639,0,0,0.068182,3,0.931818,41,1,7,0,0,0,-0.099716,0.642857,0.228098,0.45098,0.389963,0.610037,0.54902,?,0.45098,?,?,0.548793,0.375824,?,0.45098,0.029,0.001,0.015625,0.015625,15.625,15.625,169263,106097,14382,74.509804,56.470588,'Number of rules: 63\n',?,?,63
pacman-data-training,2,9,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,466,51,24,27,0,47.058824,52.941176,0,0.072727,0.248505,0.394355,94.070338,108.599561,97.149564,10797.408301,-10700.258737,1.904893,211.713888,-209.808995,13.256426,0.25993,13.645379,0.142857,1,0.045455,2,0.954545,42,0.857143,6,0.333333,0.142857,0.2,0.142451,0.512987,0.271884,0.470588,0.377477,0.622523,0.529412,?,0.470588,?,?,0.56121,0.380551,?,0.470588,0.04,0,0.03125,0,31.25,0,149062,106097,14382,80.392157,56.078431,'Number of rules: 63\n',?,?,63
pacman-data-training,2,10,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,466,51,26,25,0,50.980392,49.019608,0,0.09188,0.256222,0.405699,96.991774,111.723523,97.149564,15083.50322,-14986.353656,1.904893,295.754965,-293.850072,7.700204,0.150984,7.926133,0.142857,1,0.090909,4,0.909091,40,0.857143,6,0.2,0.142857,0.166667,0.060115,0.469156,0.146781,0.509804,0.419447,0.580553,0.490196,?,0.509804,?,?,0.476968,0.347587,?,0.509804,0.022,0,0.03125,0,31.25,0,114615,106097,14382,72.54902,58.039216,'Number of rules: 46\n',?,?,46
pacman-data-training,3,1,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,19,33,0,36.538462,63.461538,0,-0.016588,0.251766,0.408326,95.670861,112.935088,98.703338,10799.377191,-10700.673854,1.898141,207.680331,-205.782189,16.052889,0.308709,16.263775,0.571429,4,0.133333,6,0.866667,39,0.428571,3,0.4,0.571429,0.470588,0.379402,0.907937,0.594955,0.365385,0.410589,0.589411,0.634615,0.314392,0.365385,0.337142,-0.057922,0.569994,0.418113,0.195813,0.365385,0.039,0,0.03125,0,31.25,0,192040,105876,14603,80.769231,48.076923,'Number of rules: 68\n',?,?,68
pacman-data-training,3,2,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,24,28,0,46.153846,53.846154,0,-0.009709,0.246889,0.397892,93.817422,110.049249,98.703338,9729.386386,-9630.683048,1.898141,187.103584,-185.205443,12.208137,0.234772,12.368514,0,0,0.022222,1,0.977778,44,1,7,0,0,0,-0.055228,0.565079,0.21978,0.461538,0.469939,0.530061,0.538462,0.326476,0.461538,0.374503,-0.014915,0.526773,0.357091,0.162911,0.461538,0.033,0,0.03125,0,31.25,0,182018,105876,14603,80.769231,53.846154,'Number of rules: 64\n',?,?,64
pacman-data-training,3,3,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,26,26,0,50,50,0,0.045198,0.251279,0.386776,95.586673,107.103085,98.072255,9732.252841,-9634.180586,1.886005,187.158708,-185.272704,8.855579,0.1703,9.029648,0,0,0.088889,4,0.911111,41,1,7,0,0,0,-0.113855,0.406349,0.135575,0.5,0.447749,0.552251,0.5,?,0.5,?,?,0.537779,0.410835,?,0.5,0.028,0,0.03125,0,31.25,0,111359,105876,14603,80.769231,65.769231,'Number of rules: 47\n',?,?,47
pacman-data-training,3,4,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,25,27,0,48.076923,51.923077,0,0.102875,0.247137,0.390773,94.011273,108.209668,98.072255,11870.618311,-11772.546056,1.886005,228.281121,-226.395116,12.795224,0.246062,13.046731,0.142857,1,0.177778,8,0.822222,37,0.857143,6,0.111111,0.142857,0.125,-0.031505,0.468254,0.149377,0.480769,0.351564,0.648436,0.519231,?,0.480769,?,?,0.555272,0.405565,?,0.480769,0.028,0,0.03125,0,31.25,0,128237,105876,14603,78.846154,63.076923,'Number of rules: 48\n',?,?,48
pacman-data-training,3,5,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,24,28,0,46.153846,53.846154,0,0.046496,0.248445,0.405551,94.508531,112.302022,98.072255,11874.342038,-11776.269783,1.886005,228.352731,-226.466727,12.25754,0.235722,12.498479,0,0,0.066667,3,0.933333,42,1,7,0,0,0,-0.09759,0.368254,0.112735,0.461538,0.433001,0.566999,0.538462,0.388018,0.461538,0.40993,0.034647,0.448918,0.358669,0.280587,0.461538,0.026,0,0.015625,0,15.625,0,146602,105876,14603,75,52.692308,'Number of rules: 63\n',?,?,63
pacman-data-training,3,6,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,22,30,0,42.307692,57.692308,0,0.067543,0.251037,0.41118,94.378276,112.364229,100.907697,16159.510269,-16058.602572,1.940533,310.759813,-308.81928,13.397211,0.257639,13.276699,0.428571,3,0.133333,6,0.866667,39,0.571429,4,0.333333,0.428571,0.375,0.266362,0.565079,0.240129,0.423077,0.3695,0.6305,0.576923,0.3454,0.423077,0.37889,0.045935,0.543076,0.389586,0.250176,0.423077,0.026,0,0.015625,0,15.625,0,148132,105876,14603,67.307692,51.153846,'Number of rules: 54\n',?,?,54
pacman-data-training,3,7,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,19,33,0,36.538462,63.461538,0,-0.030631,0.265562,0.412883,99.839028,112.829464,100.907697,12950.732266,-12849.824569,1.940533,249.052544,-247.112011,7.50538,0.144334,7.437867,0.142857,1,0.088889,4,0.911111,41,0.857143,6,0.2,0.142857,0.166667,0.062483,0.647619,0.334429,0.365385,0.381164,0.618836,0.634615,0.30181,0.365385,0.328867,-0.017265,0.528163,0.361249,0.151366,0.365385,0.025,0,0.03125,0,31.25,0,119665,105876,14603,75,57.307692,'Number of rules: 54\n',?,?,54
pacman-data-training,3,8,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,466,51,20,31,0,39.215686,60.784314,0,0.00691,0.259818,0.402666,98.204275,110.700391,97.977545,11872.996882,-11775.019337,1.921128,232.80386,-230.882732,10.102969,0.198097,10.311515,0.333333,2,0.111111,5,0.888889,40,0.666667,4,0.285714,0.333333,0.307692,0.208063,0.666667,0.438698,0.392157,0.396467,0.603533,0.607843,0.32875,0.392157,0.357114,-0.011713,0.505416,0.374033,0.201538,0.392157,0.031,0,0.03125,0,31.25,0,142895,106097,14382,74.509804,56.078431,'Number of rules: 58\n',?,?,58
pacman-data-training,3,9,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,466,51,28,23,0,54.901961,45.098039,0,0.185417,0.223911,0.360105,84.632442,98.999597,97.977545,7572.242095,-7474.26455,1.921128,148.475335,-146.554207,23.110407,0.453145,23.587453,0.333333,2,0,0,1,45,0.666667,4,1,0.333333,0.5,0.553283,0.935185,0.710185,0.54902,0.389829,0.610171,0.45098,0.466762,0.54902,0.471742,0.200833,0.671329,0.507636,0.341176,0.54902,0.03,0,0.03125,0,31.25,0,138960,106097,14382,84.313725,56.078431,'Number of rules: 59\n',?,?,59
pacman-data-training,3,10,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,466,51,21,30,0,41.176471,58.823529,0,0.103691,0.269418,0.427087,101.833034,117.414019,97.977545,18299.330158,-18201.352613,1.921128,358.810395,-356.889267,7.655992,0.150117,7.814027,0.166667,1,0.133333,6,0.866667,39,0.833333,5,0.142857,0.166667,0.153846,0.031209,0.422222,0.124463,0.411765,0.291639,0.708361,0.588235,0.416667,0.411765,0.411067,0.125221,0.527459,0.377383,0.260389,0.411765,0.032,0.001,0.03125,0.015625,31.25,15.625,167702,106097,14382,66.666667,49.411765,'Number of rules: 65\n',?,?,65
pacman-data-training,4,1,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,22,30,0,42.307692,57.692308,0,-0.054054,0.254425,0.404835,96.638991,111.914361,98.900236,10801.568763,-10702.668527,1.901928,207.722476,-205.820549,10.326928,0.198595,10.441763,0,0,0.043478,2,0.956522,44,1,6,0,0,0,-0.072232,0.567029,0.153159,0.423077,0.477836,0.522164,0.576923,0.301438,0.423077,0.349737,-0.072577,0.492124,0.369986,0.150311,0.423077,0.031,0,0.03125,0,31.25,0,163212,105876,14603,80.769231,53.846154,'Number of rules: 63\n',?,?,63
pacman-data-training,4,2,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,24,28,0,46.153846,53.846154,0,0.084277,0.24925,0.403441,94.67337,111.529126,98.900236,11870.847078,-11771.946842,1.901928,228.285521,-226.383593,11.369221,0.218639,11.495646,0.166667,1,0.065217,3,0.934783,43,0.833333,5,0.25,0.166667,0.2,0.121633,0.512681,0.168124,0.461538,0.353255,0.646745,0.538462,0.383547,0.461538,0.415247,0.117013,0.566505,0.386131,0.206071,0.461538,0.027,0,0.03125,0,31.25,0,124943,105876,14603,75,52.692308,'Number of rules: 56\n',?,?,56
pacman-data-training,4,3,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,19,33,0,36.538462,63.461538,0,-0.045067,0.269833,0.425526,102.491713,117.634209,98.900236,17235.71076,-17136.810524,1.901928,331.455976,-329.554049,3.857656,0.074186,3.900553,0.166667,1,0.130435,6,0.869565,40,0.833333,5,0.142857,0.166667,0.153846,0.033915,0.588768,0.184926,0.365385,0.402769,0.597231,0.634615,0.301551,0.365385,0.330407,-0.045244,0.538886,0.397874,0.146898,0.365385,0.022,0,0.015625,0,15.625,0,125109,105876,14603,67.307692,56.153846,'Number of rules: 55\n',?,?,55
pacman-data-training,4,4,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,19,33,0,36.538462,63.461538,0,-0.059914,0.277523,0.432963,104.335837,118.316801,100.907697,12959.423653,-12858.515956,1.940533,249.219686,-247.279153,2.448739,0.047091,2.426712,0,0,0.066667,3,0.933333,42,1,7,0,0,0,-0.09759,0.409524,0.148308,0.365385,0.418932,0.581068,0.634615,0.278846,0.365385,0.315934,-0.063499,0.436361,0.299413,0.139286,0.365385,0.031,0,0.03125,0,31.25,0,165662,105876,14603,71.153846,55.769231,'Number of rules: 57\n',?,?,57
pacman-data-training,4,5,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,27,25,0,51.923077,48.076923,0,0.146422,0.249141,0.396118,93.665426,108.248078,100.907697,14014.394366,-13913.486668,1.940533,269.507584,-267.567051,13.201664,0.253878,13.082911,0.142857,1,0.066667,3,0.933333,42,0.857143,6,0.25,0.142857,0.181818,0.09759,0.504762,0.179444,0.519231,0.375664,0.624336,0.480769,0.427337,0.519231,0.444604,0.181132,0.552524,0.37794,0.258348,0.519231,0.023,0,0.03125,0,31.25,0,127849,105876,14603,73.076923,57.692308,'Number of rules: 52\n',?,?,52
pacman-data-training,4,6,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,23,29,0,44.230769,55.769231,0,0.068561,0.261238,0.412998,98.213557,112.860934,100.907697,16157.358357,-16056.45066,1.940533,310.71843,-308.777897,9.648204,0.185542,9.561415,0.142857,1,0.088889,4,0.911111,41,0.857143,6,0.2,0.142857,0.166667,0.062483,0.360317,0.13663,0.442308,0.353611,0.646389,0.557692,0.351786,0.442308,0.389103,0.093068,0.519231,0.361333,0.193333,0.442308,0.031,0,0.03125,0,31.25,0,149688,105876,14603,71.153846,55.384615,'Number of rules: 61\n',?,?,61
pacman-data-training,4,7,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,24,28,0,46.153846,53.846154,0,0.056995,0.242139,0.387769,91.03289,105.966618,100.907697,7588.070052,-7487.162355,1.940533,145.924424,-143.983891,15.861341,0.305026,15.718663,0.285714,2,0.088889,4,0.911111,41,0.714286,5,0.333333,0.285714,0.307692,0.210272,0.577778,0.329864,0.461538,0.419288,0.580712,0.538462,0.36875,0.461538,0.39488,0.047913,0.55231,0.377437,0.223275,0.461538,0.028,0,0.03125,0,31.25,0,174948,105876,14603,80.769231,58.846154,'Number of rules: 55\n',?,?,55
pacman-data-training,4,8,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,466,51,23,28,0,45.098039,54.901961,0,0.015172,0.255699,0.410034,96.79376,112.917286,97.149564,11870.788333,-11773.638769,1.904893,232.760556,-230.855662,9.831566,0.192776,10.120031,0.142857,1,0.045455,2,0.954545,42,0.857143,6,0.333333,0.142857,0.2,0.142451,0.582792,0.221042,0.45098,0.446403,0.553597,0.54902,0.353105,0.45098,0.38285,0.004494,0.500419,0.344262,0.245373,0.45098,0.025,0.001,0.03125,0,31.25,0,151050,106097,14382,76.470588,54.901961,'Number of rules: 63\n',?,?,63
pacman-data-training,4,9,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,466,51,23,28,0,45.098039,54.901961,0,0.03252,0.247169,0.387292,94.596439,107.986509,94.945205,9726.229568,-9631.284363,1.861671,190.710384,-188.848713,10.838859,0.212527,11.41591,0.142857,1,0.136364,6,0.863636,38,0.857143,6,0.142857,0.142857,0.142857,0.006494,0.62013,0.293758,0.45098,0.417075,0.582925,0.54902,0.360625,0.45098,0.397888,0.032999,0.599372,0.451794,0.237802,0.45098,0.026,0.001,0.03125,0,31.25,0,139040,106097,14382,82.352941,58.823529,'Number of rules: 54\n',?,?,54
pacman-data-training,4,10,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,466,51,24,27,0,47.058824,52.941176,0,0.078313,0.253015,0.420018,96.833781,117.11113,94.945205,15086.613449,-14991.668244,1.861671,295.81595,-293.954279,8.319229,0.163122,8.762137,0.285714,2,0.113636,5,0.886364,39,0.714286,5,0.285714,0.285714,0.285714,0.172078,0.613636,0.218565,0.470588,0.394639,0.605361,0.529412,0.418301,0.470588,0.428922,0.087728,0.458732,0.352981,0.288393,0.470588,0.021,0,0.015625,0,15.625,0,130374,106097,14382,72.54902,53.333333,'Number of rules: 55\n',?,?,55
pacman-data-training,5,1,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,25,27,0,48.076923,51.923077,0,0.084746,0.254,0.397474,96.621716,110.065315,98.072255,14014.250309,-13916.178054,1.886005,269.504814,-267.618809,10.608903,0.204017,10.817436,0.142857,1,0.111111,5,0.888889,40,0.857143,6,0.166667,0.142857,0.153846,0.033915,0.609524,0.23886,0.480769,0.394911,0.605089,0.519231,?,0.480769,?,?,0.523488,0.381024,?,0.480769,0.025,0,0.03125,0,31.25,0,138275,105876,14603,73.076923,60,'Number of rules: 55\n',?,?,55
pacman-data-training,5,2,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,22,30,0,42.307692,57.692308,0,0.012658,0.260608,0.405556,99.135619,112.303463,98.072255,11874.843893,-11776.771638,1.886005,228.362383,-226.476378,9.213761,0.177188,9.394871,0.142857,1,0.044444,2,0.955556,43,0.857143,6,0.333333,0.142857,0.2,0.144061,0.5,0.162643,0.423077,0.440499,0.559501,0.576923,0.360256,0.423077,0.38109,-0.022846,0.490797,0.360288,0.219167,0.423077,0.027,0,0.03125,0,31.25,0,171168,105876,14603,76.923077,53.076923,'Number of rules: 60\n',?,?,60
pacman-data-training,5,3,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,31,21,0,59.615385,40.384615,0,0.181409,0.227494,0.357628,86.53906,99.03151,98.072255,7580.532738,-7482.460483,1.886005,145.779476,-143.893471,17.992954,0.346018,18.34663,0.142857,1,0,0,1,45,0.857143,6,1,0.142857,0.25,0.355036,0.615873,0.330613,0.596154,0.449895,0.550105,0.403846,?,0.596154,?,?,0.622772,0.472959,?,0.596154,0.023,0,0.015625,0,15.625,0,117073,105876,14603,80.769231,61.153846,'Number of rules: 51\n',?,?,51
pacman-data-training,5,4,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,22,30,0,42.307692,57.692308,0,0.04,0.266941,0.416453,101.437062,115.182877,98.703338,15091.396114,-14992.692776,1.898141,290.219156,-288.321015,4.152422,0.079854,4.206972,0.142857,1,0.155556,7,0.844444,38,0.857143,6,0.125,0.142857,0.133333,-0.012012,0.420635,0.124869,0.423077,0.362159,0.637841,0.576923,?,0.423077,?,?,0.477433,0.342919,?,0.423077,0.025,0,0.015625,0,15.625,0,149154,105876,14603,73.076923,56.153846,'Number of rules: 59\n',?,?,59
pacman-data-training,5,5,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,22,30,0,42.307692,57.692308,0,-0.005155,0.251112,0.396547,95.422283,109.677235,98.703338,11869.408695,-11770.705357,1.898141,228.25786,-226.359718,11.711552,0.225222,11.865406,0,0,0.022222,1,0.977778,44,1,7,0,0,0,-0.055228,0.652381,0.292022,0.423077,0.417212,0.582788,0.576923,0.336032,0.423077,0.368298,0.008286,0.540383,0.389077,0.193939,0.423077,0.027,0,0.03125,0,31.25,0,148564,105876,14603,78.846154,61.538462,'Number of rules: 59\n',?,?,59
pacman-data-training,5,6,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,25,27,0,48.076923,51.923077,0,0.037697,0.246394,0.396462,92.632667,108.342007,100.907697,10798.65684,-10697.749143,1.940533,207.666478,-205.725945,17.034693,0.32759,16.88146,0.142857,1,0.088889,4,0.911111,41,0.857143,6,0.2,0.142857,0.166667,0.062483,0.736508,0.290618,0.480769,0.455113,0.544887,0.519231,?,0.480769,?,?,0.568558,0.388561,?,0.480769,0.03,0,0.03125,0,31.25,0,157400,105876,14603,78.846154,55,'Number of rules: 59\n',?,?,59
pacman-data-training,5,7,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,465,52,24,28,0,46.153846,53.846154,0,0.023474,0.255039,0.410916,95.882884,112.291963,100.907697,11877.03865,-11776.130953,1.940533,228.404589,-226.464057,10.114671,0.194513,10.023686,0,0,0.044444,2,0.955556,43,1,7,0,0,0,-0.078881,0.650794,0.223419,0.461538,0.416428,0.583572,0.538462,0.289803,0.461538,0.356044,0.052774,0.525831,0.362289,0.137143,0.461538,0.026,0,0.03125,0,31.25,0,139905,105876,14603,75,51.923077,'Number of rules: 53\n',?,?,53
pacman-data-training,5,8,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20210304.1148,466,51,25,26,0,49.019608,50.980392,0,0.15,0.235301,0.382441,88.937463,105.140109,97.977545,9724.831227,-9626.853682,1.921128,190.682965,-188.761837,16.918678,0.331739,17.267914,0.166667,1,0.088889,4,0.911111,41,0.833333,5,0.2,0.166667,0.181818,0.08427,0.607407,0.301133,0.490196,0.340372,0.659628,0.509804,0.443137,0.490196,0.452344,0.168183,0.602511,0.439071,0.301718,0.490196,0.025,0,0.03125,0,31.25,0,137932,106097,14382,82.352941,61.176471,'Number of rules: 50\n',?,?,50
